"054917331115","5"
"054917331122","1"
"054917331139","1"
"054917331146","4"
"054917331153","4"
"054917331160","5"
"054917331740","10"
"054917331757","17"
"054917331795","14"
"054917331801","15"
"054917331832","1"
"054917331856","4"
"054917331955","9"
"054917331979","7"
"054917331986","5"
"054917331993","1"
"054917332006","1"
"054917332181","2"
"054917332921","14"
"054917333065","4"
"054917333164","3"
"054917333973","2"
"054917334109","2"
"054917334147","4"
"054917334192","3"
"054917334208","1"
"054917334239","3"
"054917334277","2"
"054917334307","1"
"054917334352","2"
"054917334369","1"
"054917334499","2"
"054917334505","2"
"054917334703","1"
"054917334772","1"
"054917334796","3"
"054917334925","4"
"054917334932","3"
"054917335014","4"
"054917335458","3"
"054917338893","4"
"054917338923","6"
"054917339012","5"
"054917339074","5"
"054917339265","5"
"054917339272","5"
"054917339289","1"
"054917339296","3"
"054917339319","1"
"054917339326","7"
"054917339333","3"
"054917339340","3"
"054917339357","7"
"054917339364","2"
"054917339371","1"
"054917339388","1"
"054917339395","1"
"054917339401","3"
"054917339418","1"
"054917339425","5"
"054917339432","7"
"054917339449","1"
"054917339463","1"
"054917339494","7"
"054917339517","3"
"054917339531","6"
"054917339555","2"
"054917339562","5"
"054917339579","4"
"054917339586","4"
"054917339593","3"
"054917339609","3"
"054917339616","5"
"054917339647","1"
"054917339654","2"
"054917339661","1"
"054917339692","2"
"054917339708","1"
"054917339715","1"
"054917339739","1"
"054917339753","2"
"054917339760","1"
"054917339784","1"
"054917339791","1"
"054917339807","1"
"054917339814","2"
"054917339821","1"
"054917339838","1"
"054917339845","2"
"054917339852","2"
"054917339869","2"
"054917339876","1"
"054917339883","1"
"054917339906","1"
"054917339937","1"
"054917339999","1"
"054917340001","5"
"054917340025","1"
"054917340032","4"
"054917340049","1"
"054917340056","4"
"054917340070","1"
"054917340087","4"
"054917340100","4"
"054917340117","2"
"054917340124","1"
"054917340131","1"
"054917340155","3"
"054917340209","1"
"054917340582","3"
"054917340612","6"
"054917340636","6"
"054917340643","6"
"054917340667","3"
"054917340674","4"
"054917340735","4"
"054917340759","6"
"054917340766","5"
"054917340773","2"
"054917340780","2"
"054917340957","3"
"054917340964","4"
"054917341039","2"
"054917341053","3"
"054917341060","1"
"054917341541","2"
"054917341596","10"
"054917341602","16"
"054917341633","13"
"054917341640","20"
"054917341688","4"
"054917341695","5"
"054917341718","2"
"054917341763","1"
"054917341770","6"
"054917341800","1"
"054917341824","5"
"054917341831","1"
"054917341855","1"
"054917341879","7"
"054917341916","1"
"054917341930","1"
"054917341947","2"
"054917341961","1"
"054917341978","7"
"054917341985","6"
"054917342029","16"
"054917342036","20"
"054917342043","17"
"054917342104","7"
"054917342111","1"
"054917342173","1"
"054917342180","2"
"054917342289","5"
"054917342456","2"
"054917342463","1"
"054917342470","5"
"054917342494","2"
"054917342500","2"
"054917342531","3"
"054917342623","2"
"054917342647","2"
"054917342654","2"
"054917342661","3"
"054917342685","2"
"054917342746","3"
"054917342753","1"
"054917342838","1"
"054917342883","2"
"054917342890","2"
"054917342968","1"
"054917342975","1"
"054917343033","5"
"054917343071","3"
"054917343088","3"
"054917343095","1"
"054917343156","1"
"054917343163","1"
"054917343187","3"
"054917343262","4"
"054917343286","4"
"054917343422","1"
"054917344078","3"
"054917344108","1"
"054917344115","2"
"054917344122","1"
"054917344146","2"
"054917344153","1"
"054917344801","1"
"054917344832","2"
"054917344900","7"
"054917345099","1"
"054917345808","19"
"054917345990","2"
"054917346003","1"
"054917346027","3"
"054917346034","1"
"054917346041","5"
"054917346058","2"
"054917346065","1"
"054917346072","2"
"054917346089","3"
"054917346096","7"
"054917346102","4"
"054917346119","1"
"054917346133","1"
"054917346140","1"
"054917346188","2"
"054917346195","3"
"054917346201","4"
"054917346232","2"
"054917346249","3"
"054917346256","5"
"054917346263","6"
"054917346270","5"
"054917346287","1"
"054917346294","2"
"054917346300","2"
"054917346317","1"
"054917346324","1"
"054917346331","3"
"054917346348","2"
"054917346362","2"
"054917346379","1"
"054917346386","1"
"054917346393","4"
"054917346416","5"
"054917346423","6"
"054917346430","1"
"054917346447","4"
"054917346485","3"
"054917346492","4"
"054917346522","4"
"054917346546","8"
"054917346553","1"
"054917346584","7"
"054917346638","3"
"054917346645","4"
"054917346652","5"
"054917346690","2"
"054917346706","4"
"054917346720","4"
"054917346737","5"
"054917346744","6"
"054917346751","4"
"054917346768","2"
"054917346775","2"
"054917346782","3"
"054917346799","5"
"054917346805","1"
"054917346812","4"
"054917346829","4"
"054917346836","6"
"054917346843","3"
"054917346850","8"
"054917346874","4"
"054917346881","6"
"054917346898","4"
"054917346904","5"
"054917346911","6"
"054917346935","5"
"054917346942","5"
"054917346959","6"
"054917346966","7"
"054917346980","6"
"054917346997","5"
"054917347017","5"
"054917347024","5"
"054917347031","7"
"054917347048","6"
"054917347086","1"
"054917347109","6"
"054917347116","6"
"054917347123","5"
"054917347130","1"
"054917347147","5"
"054917347154","1"
"054917347161","1"
"054917347178","5"
"054917347185","2"
"054917347949","1"
"054917347970","6"
"054917348748","1"
"054917348809","2"
"054917348830","10"
"054917348847","1"
"054917348854","1"
"054917348861","4"
"054917348878","4"
"054917348885","2"
"054917348892","2"
"054917348915","3"
"054917348939","4"
"054917348946","1"
"054917348953","3"
"054917348960","5"
"054917348977","2"
"054917348984","1"
"054917349004","3"
"054917349011","3"
"054917349042","2"
"054917349059","3"
"054917349066","1"
"054917349127","2"
"054917349141","2"
"054917349158","4"
"054917349172","1"
"054917349189","2"
"054917349219","1"
"054917349240","7"
"054917349318","2"
"054917349325","1"
"054917349332","1"
"054917349349","2"
"054917349387","2"
"054917349394","5"
"054917349400","1"
"054917349417","1"
"054917349431","1"
"054917349455","1"
"054917349462","1"
"054917349479","2"
"054917349486","2"
"054917349578","1"
"054917349592","3"
"054917349608","6"
"054917349615","23"
"054917349622","22"
"054917349639","22"
"054917349646","3"
"054917349653","22"
"054917349660","29"
"054917349714","1"
"054917349752","5"
"054917349769","1"
"054917349783","1"
"054917349813","2"
"054917349882","1"
"054917349936","1"
"054917349981","6"
"054917349998","5"
"054917350017","1"
"054917350024","7"
"054917350031","3"
"054917350055","16"
"054917350062","17"
"054917350109","6"
"054917350130","5"
"054917350147","15"
"054917350154","19"
"054917350161","13"
"054917350178","5"
"054917350185","5"
"054917350192","5"
"054917350208","8"
"054917350222","6"
"054917350239","2"
"054917350246","2"
"054917350260","5"
"054917350277","13"
"054917350291","1"
"054917350307","6"
"054917350345","8"
"054917350352","11"
"054917350369","2"
"054917350376","7"
"054917350390","2"
"054917350406","8"
"054917350413","1"
"054917350420","2"
"054917350437","11"
"054917350444","3"
"054917350468","3"
"054917350482","18"
"054917350499","6"
"054917350505","2"
"054917350529","9"
"054917350543","1"
"054917350550","1"
"054917350574","1"
"054917350581","1"
"054917350598","5"
"054917350611","1"
"054917350628","13"
"054917350635","7"
"054917350642","9"
"054917350666","2"
"054917350703","19"
"054917350710","20"
"054917350727","3"
"054917350734","5"
"054917350741","7"
"054917350758","5"
"054917350789","155"
"054917350796","1"
"054917350802","1"
"054917350819","2"
"054917351212","2"
"054917351250","1"
"054917351281","2"
"054917351304","3"
"054917351427","1"
"054917351434","13"
"054917351441","3"
"054917351458","4"
"054917351465","59"
"054917352240","3"
"054917353056","5"
"054917353070","2"
"054917353636","2"
"054917353643","1"
"054917353667","3"
"054917353681","2"
"054917353759","1"
"054917353780","3"
"054917353872","3"
"054917353889","2"
"054917353902","3"
"054917353919","3"
"054917353971","3"
"054917353995","1"
"054917354008","1"
"054917354015","2"
"054917354039","3"
"054917354053","1"
"054917354091","3"
"054917354114","3"
"054917354121","3"
"054917354145","1"
"054917354152","2"
"054917354176","6"
"054917354183","3"
"054917354190","3"
"054917354206","5"
"054917354213","6"
"054917354220","4"
"054917354237","3"
"054917354244","4"
"054917354275","1"
"054917354299","2"
"054917354305","3"
"054917354312","2"
"054917354329","3"
"054917354343","2"
"054917354350","1"
"054917354367","3"
"054917354381","1"
"054917354398","2"
"054917354404","6"
"054917354428","4"
"054917354435","4"
"054917354442","6"
"054917354466","1"
"054917354473","2"
"054917354480","3"
"054917354497","2"
"054917354503","3"
"054917354541","1"
"054917354558","4"
"054917354565","3"
"054917354572","4"
"054917354596","1"
"054917354602","2"
"054917354619","5"
"054917354626","6"
"054917354633","4"
"054917354640","5"
"054917354664","4"
"054917354862","2"
"054917355845","2"
"054917356002","2"
"054917356194","1"
"054917356262","3"
"054917356279","4"
"054917356286","1"
"054917356309","2"
"054917356736","15"
"054917356743","34"
"054917356750","24"
"054917356767","1"
"054917358921","3"
"054917358969","4"
"054917358976","7"
"054917358983","4"
"054917359034","4"
"054917359041","4"
"054917359089","3"
"054917359096","4"
"054917359119","3"
"054917359133","3"
"054917359218","4"
"054917359225","3"
"054917359232","3"
"054917359249","7"
"054917359256","9"
"054917359263","5"
"054917359270","2"
"054917359300","4"
"054917359324","7"
"054917359331","3"
"054917359355","1"
"054917359386","3"
"054917359430","3"
"054917359478","5"
"054917359492","2"
"054917359515","3"
"054917359539","2"
"054917359546","160"
"054917359553","4"
"054917361181","1"
"054917361242","1"
"054917361334","1"
"054917361365","1"
"054917361556","1"
"054917361860","1"
"054917361921","1"
"054917361952","1"
"054917361976","1"
"054917361983","1"
"054917362027","1"
"054917362034","1"
"054917362065","1"
"054917362072","1"
"054917362126","1"
"054917362188","1"
"054917362195","1"
"054917362225","1"
"054917362232","1"
"054917362256","1"
"054917362270","1"
"054917362287","2"
"054917362294","1"
"054917362300","1"
"054917362317","1"
"054917362348","1"
"054917362355","1"
"054917362362","1"
"054917362386","1"
"054917362478","1"
"054917362485","1"
"054917362492","1"
"054917362508","1"
"054917362515","1"
"054917363536","1"
"054917554286","2"
"059172795474","1"
"06954521605906","1"
"080500003404","1"
"080500004814","25"
"080500004999","115"
"080500008850","13"
"080500009260","31"
"080500009284","10"
"080500010006","1"
"080500010051","1"
"080500019108","36"
"080500019184","32"
"080500019191","70"
"080500025291","2"
"080500025314","1"
"080500025338","1"
"080500025475","1"
"080500025840","1"
"080500026281","80"
"080500026335","33"
"080500030073","48"
"080500030080","10"
"080500030417","124"
"080500030424","160"
"080500044407","71"
"080500052419","22"
"080500052433","23"
"080500052457","46"
"080500052471","100"
"080500052495","21"
"080500067970","31"
"080500070079","2"
"080500098233","17"
"08466629575","1"
"090852010708","3"
"090852010722","1"
"090852100843","6"
"090852202035","12"
"090852220015","7"
"090852220312","2"
"090852220350","8"
"090852220374","1"
"090852220626","11"
"090852221616","5"
"090852390077","1"
"090852390183","1"
"090852390831","8"
"090852390893","6"
"090852391005","6"
"090852392194","3"
"090852392408","9"
"090852401018","4"
"090852402015","2"
"090852404583","6"
"090852414803","6"
"090852414858","3"
"090852414902","1"
"090852418054","1"
"090852500025","1"
"090852511151","1"
"090852760818","12"
"090852770190","4"
"090852999010","5"
"090852999058","3"
"090852999188","8"
"090852999256","2"
"090852999317","2"
"090852999324","1"
"090852999331","2"
"090852999348","2"
"090852999362","1"
"090852999508","2"
"090852999515","2"
"109094215448","1"
"113072411248","1"
"123456789012","1"
"1711800000006","1"
"1823501000","1"
"1823502000","1"
"1901101062","36"
"213093610043","1"
"216002611600","1"
"2545000059460","1"
"2545000061562","1"
"2545000061876","1"
"2545000069193","1"
"2545000070731","1"
"2545000073077","1"
"2545000073084","1"
"2545000073091","1"
"2545000073107","1"
"2545000073114","1"
"2545000073121","1"
"2545000073138","1"
"2545000073145","1"
"2545000073152","1"
"2545000073169","1"
"2545000073176","1"
"2545000073183","1"
"2545000073190","1"
"2545000073206","1"
"2545000073213","1"
"2545000073220","1"
"2545000073237","1"
"2545000073244","1"
"2545000073251","1"
"2545000073268","1"
"2545000073275","1"
"2545000073282","1"
"2545000073299","1"
"2545000073305","1"
"2545000073312","1"
"2545000073329","1"
"2545000073336","1"
"2545000073343","1"
"2545000076702","1"
"2545000076771","1"
"2545000076788","1"
"2545000076795","1"
"2545000076801","1"
"2545000076818","1"
"2545000076825","1"
"2545000076856","1"
"2545000076863","1"
"2545000076870","1"
"2545000076887","1"
"2545000076894","1"
"2545000076900","1"
"2545000076917","1"
"2545000076924","1"
"2545000076931","1"
"2545000076948","1"
"2545000076955","1"
"2545000076962","1"
"2545000076979","1"
"2545000077020","1"
"3028","2"
"3281950223153","1"
"3599720199325","2"
"3599721130068","1"
"3599721160164","1"
"3599721180056","1"
"3599721560070","1"
"3599721561022","1"
"3599721576064","2"
"3599721576071","1"
"3599721586018","1"
"3599721586056","1"
"3599721792044","1"
"3599721793010","1"
"3599721796509","3"
"3599721800015","1"
"3599721800022","1"
"3599721800503","2"
"3599721800527","3"
"3599722000568","1"
"3599722000605","1"
"3599726904503","1"
"3599726907245","20"
"3599726907559","1"
"3599726907573","1"
"3599726908266","1"
"3599726908624","1"
"3660740000264","5"
"3660740000615","6"
"3660740001124","0"
"3660740001186","51"
"3660740003005","10"
"3660740003388","10"
"3660740004828","5"
"3660740006280","53"
"3660740007003","5"
"3660740007010","11"
"3660740007027","8"
"3660740007218","1"
"3660740007348","7"
"3660740008482","10"
"3660740008543","1"
"3660740008550","1"
"3660740008567","1"
"3660740008888","1"
"3660740008895","1"
"3660740008901","1"
"3660740008918","1"
"3660740008925","1"
"36607400102678","10"
"3660740012533","4"
"3660740100643","100"
"3660740100834","100"
"36607401026330","41"
"3660740102647","50"
"3660740102920","10"
"3660740102951","10"
"3660740102968","10"
"3660740103255","30"
"3660740103521","35"
"3660740104825","50"
"3660740106003","30"
"3660740106126","40"
"3660740106256","45"
"3660740106263","30"
"3660740106270","47"
"36607401073552","10"
"3660740107369","10"
"3660740107765","40"
"3660740108472","10"
"3661584163733","1"
"3661584163757","1"
"3661584164204","2"
"3661584164600","1"
"3661584164624","2"
"3661584164679","1"
"3661584165461","2"
"3661584165478","1"
"3661584165515","1"
"3661584165522","2"
"3661584165539","1"
"3661584165546","1"
"3661584165560","1"
"3661584165577","1"
"3661584165584","2"
"3661584165591","1"
"3661584167250","1"
"3661584168103","1"
"3661584168127","1"
"3661584168158","2"
"3661584168882","1"
"3661584168943","1"
"3661584169018","1"
"37","1"
"4013000313106","72"
"4013000313120","60"
"4013000313205","66"
"4013000313489","75"
"4013000313526","30"
"4013001109722","3"
"4015365110321","5"
"4015365111786","2"
"4015365111809","3"
"4015365112738","3"
"4015365112752","1"
"4015365127404","1"
"4015365127411","1"
"4015365128722","1"
"4015365128784","1"
"4015365130978","3"
"4015365148270","1"
"4015365149598","2"
"4015365151010","1"
"4015365154349","1"
"4050779018122","8"
"4050779018139","6"
"4050779224653","1"
"4050779242077","1"
"4050779257477","2"
"4050779257835","1"
"4050779257842","2"
"4050779257859","2"
"4050779257866","2"
"4050779257873","2"
"4050779257880","2"
"4050779257897","2"
"4050779257910","1"
"4050779257927","2"
"4050779257934","1"
"4050779257941","2"
"4050779270537","4"
"4050779272807","3"
"4050779283452","1"
"405109906004","2"
"4051099060051","2"
"4051099060068","1"
"4051099060112","2"
"4053838043912","3"
"41853","1"
"4250423600004","6"
"4250423601506","14"
"4250423601513","3"
"4250423601544","14"
"4250423601551","5"
"4250423601568","5"
"4250423601575","2"
"4250423601605","5"
"4250423601636","6"
"4250423601643","1"
"4250423601698","6"
"4250423601711","2"
"4250423601728","1"
"4250423601889","7"
"4250423601896","4"
"4250423601902","19"
"4250423601919","14"
"4250423601926","38"
"4250423601933","3"
"4250423601940","16"
"4250423601957","5"
"4250423601971","17"
"4250423601988","7"
"4250423602008","49"
"4250423602244","7"
"4250423602251","4"
"4250423602268","5"
"4250423602275","8"
"4250423602282","6"
"4250423602299","2"
"4250423602305","4"
"4250423602312","5"
"4250423602336","19"
"4250423602343","12"
"4250423602435","52"
"4250423602442","2"
"4250423602459","6"
"4250423602466","5"
"4250423602602","1"
"4250423602619","2"
"4250423602664","1"
"4250423602688","2"
"4250423602718","27"
"4250423602725","90"
"4250423602732","306"
"4250423602770","439"
"4250423602794","211"
"4250423602817","70"
"4250423602824","34"
"4250423602831","40"
"4250423602855","11"
"4250423602862","125"
"4250423602879","1"
"4250423602886","68"
"4250423602893","83"
"4250423602923","1"
"4250423602930","71"
"4250423602961","52"
"4250423602978","4"
"4250423602985","3"
"4250423602992","7"
"4250423603005","19"
"4250423603012","205"
"4250423603029","24"
"4250423603036","191"
"4250423603043","182"
"4250423603050","44"
"4250423603067","24"
"4250423603074","6"
"4250423603081","8"
"4250423603104","10"
"4250423603111","5"
"4250423603142","2"
"4250423603234","21"
"4250423603241","43"
"4250423603258","7"
"4250423603265","4"
"4250423603272","29"
"4250423603302","29"
"4250423603319","1"
"4250423603326","3"
"4250423603340","9"
"4250423603494","2"
"4250423603524","0"
"4250423603531","1"
"4250423603548","4"
"4250423603555","1"
"4250423603616","1"
"4250423603630","1"
"4250423603647","4"
"4250423603678","9"
"4250423603692","5"
"4250423603708","3"
"4250423603722","9"
"4250423603739","1"
"4250423603746","7"
"4250423603777","4"
"4250423603784","109"
"4250423603791","92"
"4250423603807","65"
"4250423603814","32"
"4250423603821","145"
"4250423603838","2"
"4250423604651","2"
"4250423604682","1"
"4250423604699","1"
"4250423604729","28"
"4250423604736","29"
"4250423604743","10"
"4250423604798","150"
"4250423604804","151"
"4250423604828","33"
"4250423604835","23"
"4250423604842","15"
"4250423604859","23"
"4250423604866","46"
"4250423604873","24"
"4250423604880","30"
"4250423604903","25"
"4250423604910","3"
"4250423604927","19"
"4250423604958","9"
"4250423604965","32"
"4250423604972","16"
"4250423604989","1"
"4250423604996","3"
"4250423605009","4"
"4250423605016","0"
"4250423605023","8"
"4250423605030","13"
"4250423605047","5"
"42504236101605","2"
"4260452063510","1"
"4260452063527","1"
"4260452063534","1"
"4260452063541","1"
"4260452063558","1"
"4260452063565","1"
"48391005774","1"
"48391017883","1"
"48391017968","1"
"48391018040","1"
"48391018583","0"
"5001115779360","2"
"50111234772838","0"
"5013317156167","1"
"549172588010","1"
"54917267278","1"
"54917271138","0"
"54917271305","1"
"549172718622","1"
"54917272531","1"
"54917276744","1"
"54917278281","1"
"54917278298","1"
"54917279455","1"
"54917279462","1"
"54917279615","1"
"549172874298","3"
"54917300746","1"
"549173043792","1"
"54917307509","1"
"54917311520","1"
"54917311810","1"
"54917312077","1"
"54917314873","1"
"54917317539","1"
"54917318062","2"
"54917318918","1"
"54917320195","2"
"54917320232","2"
"549173218336","1"
"54917321963","1"
"549173225266","11"
"54917328030","1"
"54917328054","1"
"54917328146","1"
"54917328245","1"
"54917328269","1"
"54917339067","1"
"54917340926","3"
"54917341848","2"
"54917347765","2"
"54917347789","2"
"54917347826","2"
"54917347857","2"
"54917347871","3"
"54917349868","1"
"54917359003","2"
"54917359317","1"
"5801115792550","1"
"5901115199986","2"
"5901115703259","1"
"5901115703716","1"
"5901115703792","1"
"5901115704782","1"
"5901115705444","1"
"5901115705468","1"
"5901115705475","1"
"5901115705482","2"
"5901115705499","1"
"5901115705529","1"
"5901115705536","1"
"5901115706519","2"
"5901115706526","1"
"5901115706571","1"
"5901115706595","1"
"5901115706649","2"
"5901115706656","5"
"5901115707646","1"
"5901115709589","2"
"5901115710004","9"
"5901115710011","27"
"5901115710028","24"
"5901115710035","27"
"5901115710080","15"
"5901115710097","16"
"5901115710103","20"
"5901115710110","17"
"5901115710127","19"
"5901115710134","30"
"5901115710141","18"
"5901115710158","19"
"5901115710424","2"
"5901115710578","1"
"5901115710615","4"
"5901115711315","1"
"5901115711322","2"
"5901115711360","33"
"5901115711377","25"
"5901115711384","2"
"5901115711643","2"
"5901115711698","4"
"5901115711711","4"
"5901115711728","5"
"5901115711735","2"
"5901115711827","10"
"5901115711834","8"
"5901115711841","1"
"5901115712268","2"
"5901115712671","1"
"5901115712701","1"
"5901115712992","17"
"5901115713012","20"
"5901115713067","44"
"5901115713074","57"
"5901115713111","14"
"5901115713128","3"
"5901115713425","13"
"5901115713432","3"
"5901115713593","11"
"5901115713609","17"
"5901115713623","3"
"5901115713715","2"
"5901115713739","6"
